chunk_id,podcast_id,filename,podcast_title,chunk_index,content_preview,embedding_size
693,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,14,some code and then to write some code but I actually got to think a lot about how this was designed so that was way more freedom than than I expected and I want to be clear when we gave you the projec,15981
539,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,3,from that and are actually like building out these benchmarks and like evaling the models. My understanding is that they don't do very well right now. Um but I think I think it really is a fascinating,15970
703,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,24,code in a blank file that was just something that never happened I was just editing lots and lots of pre-existing systems cuz there was just so much code that already existed so getting to start writi,15993
334,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,23,unless user.admin? That to me is an encapsulation of the incredible beauty that Ruby affords the programmer through ambiguity that is only to serve the human reader and writer. All of these statements,15964
94,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,48,"card for big spenders, what you would do is actually run a query to find who are the biggest that you already have and upgrade them so that they're paying you 10,000. Who who wants to do the all-in ca",15983
183,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,37,"working for President Trump would be a once in a lifetime opportunity because he's a president who really wants to get things done and that's what's happening. It's really been amazing. So, thank you,",15973
839,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,38,"he creates a category by category thing across five or six of these critical areas of the future, I think it's super smart and we should do more of it. Sax, what do you think? interventionism, putting",16016
803,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,2,"It wasn't true. I'm not saying that AI couldn't be used or misused to maybe create a boweapon one day, but it was not an imminent threat in the way that it was portrayed. There have been other example",16004
296,9,2025-06-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Tony Robbins _ All-In Live from Miami.txt,All In with Chamath Jason Sacks Friedberg Tony Robbins All In Live from Miami,11,"and the same cortisol drop and that's why they believe it's lost. Same thing happens with engagement, right? It's a biochemical. So I do believe in all the elements of cognitive therapy and neuringuis",16004
566,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,30,"said was an example of a heristic that is not bitter lesson filled and you just it just goes away. Yeah. It's really all come back to the bitter lesson. got to cite them every every podcast. So, one o",15976
825,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,24,"they're going to want their leaders or national champions or startups and so forth to win the race. What's the worst case, Saxs, if if China wins the AI race? What is the worst case scenario? Ask what",15979
710,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,31,other random thing and an hour and then another thing it can kind of be kind of annoying but it's not it doesn't happen too often I would say to what degree are are your days full of little meetings o,15985
496,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,10,and that was for a couple of reasons. One was we really weren't as excited about mechanical engineering as we were about coding. We were all coders. The other one was I think that the science back the,16033
709,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,30,things we could do is I like kind of Chunk it up so that it's like in all together in one block during the day or something like that I don't know cuz it was pretty spread out because I think like you,15997
137,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,42,to 100 basis points lower. Period. It's categorical. He'll do it in September. He's going to do a 25 in September. It's obvious. There's no logical explanation for it. There is a subjective explanatio,16007
553,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,17,performance. I guess pre-training it's a little hard to make an apples apples comparison because like I don't know how much how many tokens does a baby actually absorb when they're developing. But I t,15964
458,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,147,"until I have a plan, I'm not gonna do it. They have different brains on this kind of stuff. Some people really are planners and it maybe energizes them. I think most creative pursuits, most really int",15954
818,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,17,job description better than you could have written or any consultant? And they they all said yes 100% AI is better at that job. That was a job a highlevel HR recruitment job or an aspect of it sack. S,15986
537,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,1,work together. Like was there an equivalent of what happened in Go where you updated your play style because you're asking if I used Cicero when I played in the tournament. The answer is the answer is,15961
503,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,17,you know there's a lot of work between the version that can result in that great looking demo and then a useful AI product which means kind of dialing in the the speed side of things the reliability s,15983
701,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,22,someone in the London office saying this is the team we think that you would suit quite well here's some details about it and here's a tech talk that someone gave a few years ago about it let us know ,15951
7,1,2025-06-17_Software Engineering Daily_NVIDIA_s Agentic AI for Container Security with Amanda Saunders and Allan Enemark.txt,Software Engineering Daily NVIDIA s Agentic AI for Container Security with Amanda Saunders and Allan Enemark,6,started the Prototype of what eventually became this blueprint and which was released out to the wild world basically yeah the cve problem as you call out it's not solved by any means in the sense oka,15989
251,7,2025-06-12_TanStack and the Future of Frontend with Tanner Linsley.txt,TanStack and the Future of Frontend with Tanner Linsley,13,"the other libraries already. Some of them are more mature than others. And a lot of that is just based on the popularity of the framework and how many people use it, right? Svelte, Table needs some lo",15985
493,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,7,distributed training framework or the you know the next database or the next uh visual design tool will just be way faster to build the next AI model which you know if you talk to the labs largely the,16017
285,9,2025-06-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Tony Robbins _ All-In Live from Miami.txt,All In with Chamath Jason Sacks Friedberg Tony Robbins All In Live from Miami,0,"# Podcast Transcript # Show: All-In with Chamath, Jason, Sacks & Friedberg # Episode: Tony Robbins | All-In Live from Miami # YouTube URL: https://www.youtube.com/watch?v=FvHcuyYc718 # Downloaded: 202",15977
152,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,6,"you know, tariffs are effectively, we've never had a consumption tax here in America, which I think is a good thing because consumption taxes are very regressive. But the reality is like even when Oba",15947
477,11,2025-05-29_All-In with Chamath_ Jason_ Sacks _ Friedberg_Nico Rosberg on the Booming Business of F1 _ All-In Live from Miami.txt,All In with Chamath Jason Sacks Friedberg Nico Rosberg on the Booming Business of F1 All In Live from Miami,3,"different for everyone. Yeah, there's different characters to the personality type. There is a then of course there's hand eye coordination. So to your point, Chamath, for young kids, probably there's",15965
